,account_id,player_slot,hero_id,item_0,item_1,item_2,item_3,item_4,item_5,backpack_0,backpack_1,backpack_2,item_neutral,kills,deaths,assists,leaver_status,last_hits,denies,gold_per_min,xp_per_min,level
132,4294967295,1,11,75,44,63,14,5,46,0,0,0,0,1,10,4,0,55,10,197,180,9
133,4294967295,1,62,145,63,164,4,125,3,0,0,0,0,5,6,5,0,112,0,388,358,15
134,4294967295,1,11,75,44,63,14,5,46,0,0,0,0,1,10,4,0,55,10,197,180,9
135,4294967295,1,62,145,63,164,4,125,3,0,0,0,0,5,6,5,0,112,0,388,358,15
136,4294967295,1,62,145,63,164,4,125,3,0,0,0,0,5,6,5,0,112,0,388,358,15
137,4294967295,1,33,104,1,79,0,46,214,0,0,0,0,4,8,18,0,66,0,292,362,18
138,4294967295,1,11,75,44,63,14,5,46,0,0,0,0,1,10,4,0,55,10,197,180,9
139,4294967295,1,62,145,63,164,4,125,3,0,0,0,0,5,6,5,0,112,0,388,358,15
140,4294967295,1,11,75,44,63,14,5,46,0,0,0,0,1,10,4,0,55,10,197,180,9
141,4294967295,1,62,145,63,164,4,125,3,0,0,0,0,5,6,5,0,112,0,388,358,15
142,4294967295,1,62,145,63,164,4,125,3,0,0,0,0,5,6,5,0,112,0,388,358,15
143,4294967295,1,33,104,1,79,0,46,214,0,0,0,0,4,8,18,0,66,0,292,362,18
144,4294967295,1,11,75,44,63,14,5,46,0,0,0,0,1,10,4,0,55,10,197,180,9
145,4294967295,1,62,145,63,164,4,125,3,0,0,0,0,5,6,5,0,112,0,388,358,15
146,4294967295,1,11,75,44,63,14,5,46,0,0,0,0,1,10,4,0,55,10,197,180,9
147,4294967295,1,62,145,63,164,4,125,3,0,0,0,0,5,6,5,0,112,0,388,358,15
148,4294967295,1,62,145,63,164,4,125,3,0,0,0,0,5,6,5,0,112,0,388,358,15
149,4294967295,1,33,104,1,79,0,46,214,0,0,0,0,4,8,18,0,66,0,292,362,18
0,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
1,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
2,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
3,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
4,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
5,139777095,2,14,102,50,41,108,73,0,0,0,0,0,5,12,10,0,40,1,258,313,17
6,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
7,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
8,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
9,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
10,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
11,139777095,2,14,102,50,41,108,73,0,0,0,0,0,5,12,10,0,40,1,258,313,17
12,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
13,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
14,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
15,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
16,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
17,139777095,2,14,102,50,41,108,73,0,0,0,0,0,5,12,10,0,40,1,258,313,17
18,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
19,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
20,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
21,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
22,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
23,139777095,2,14,102,50,41,108,73,0,0,0,0,0,5,12,10,0,40,1,258,313,17
24,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
25,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
26,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
27,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
28,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
29,139777095,2,14,102,50,41,108,73,0,0,0,0,0,5,12,10,0,40,1,258,313,17
30,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
31,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
32,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
33,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
34,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
35,139777095,2,14,102,50,41,108,73,0,0,0,0,0,5,12,10,0,40,1,258,313,17
36,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
37,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
38,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
39,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
40,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
41,139777095,2,14,102,50,41,108,73,0,0,0,0,0,5,12,10,0,40,1,258,313,17
42,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
43,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
44,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
45,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
46,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
47,139777095,2,14,102,50,41,108,73,0,0,0,0,0,5,12,10,0,40,1,258,313,17
48,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
49,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
50,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
51,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
52,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
53,139777095,2,14,102,50,41,108,73,0,0,0,0,0,5,12,10,0,40,1,258,313,17
54,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
55,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
56,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
57,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
58,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
59,139777095,2,14,102,50,41,108,73,0,0,0,0,0,5,12,10,0,40,1,258,313,17
60,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
61,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
62,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
63,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
64,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
65,139777095,2,14,102,50,41,108,73,0,0,0,0,0,5,12,10,0,40,1,258,313,17
66,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
67,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
68,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
69,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
70,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
71,139777095,2,14,102,50,41,108,73,0,0,0,0,0,5,12,10,0,40,1,258,313,17
72,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
73,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
74,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
75,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
76,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
77,139777095,2,14,102,50,41,108,73,0,0,0,0,0,5,12,10,0,40,1,258,313,17
78,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
79,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
80,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
81,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
82,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
83,139777095,2,14,102,50,41,108,73,0,0,0,0,0,5,12,10,0,40,1,258,313,17
84,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
85,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
86,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
87,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
88,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
89,139777095,2,14,102,50,41,108,73,0,0,0,0,0,5,12,10,0,40,1,258,313,17
90,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
91,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
92,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
93,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
94,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
95,139777095,2,14,102,50,41,108,73,0,0,0,0,0,5,12,10,0,40,1,258,313,17
96,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
97,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
98,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
99,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
100,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
101,139777095,2,14,102,50,41,108,73,0,0,0,0,0,5,12,10,0,40,1,258,313,17
102,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
103,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
104,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
105,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
106,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
107,139777095,2,14,102,50,41,108,73,0,0,0,0,0,5,12,10,0,40,1,258,313,17
108,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
109,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
110,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
111,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
112,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
113,139777095,2,14,102,50,41,108,73,0,0,0,0,0,5,12,10,0,40,1,258,313,17
114,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
115,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
116,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
117,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
118,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
119,139777095,2,14,102,50,41,108,73,0,0,0,0,0,5,12,10,0,40,1,258,313,17
120,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
121,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
122,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
123,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
124,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
125,139777095,2,14,102,50,41,108,73,0,0,0,0,0,5,12,10,0,40,1,258,313,17
126,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
127,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
128,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
129,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
130,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
131,139777095,2,14,102,50,41,108,73,0,0,0,0,0,5,12,10,0,40,1,258,313,17
132,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
133,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
134,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
135,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
136,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
137,139777095,2,14,102,50,41,108,73,0,0,0,0,0,5,12,10,0,40,1,258,313,17
138,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
139,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
140,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
141,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
142,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
143,139777095,2,14,102,50,41,108,73,0,0,0,0,0,5,12,10,0,40,1,258,313,17
144,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
145,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
146,303683,2,64,94,73,23,214,21,46,0,0,0,0,3,5,4,0,90,0,256,347,13
147,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
148,4294967295,2,54,158,151,17,0,63,0,0,0,0,0,1,5,2,0,112,2,314,309,14
149,139777095,2,14,102,50,41,108,73,0,0,0,0,0,5,12,10,0,40,1,258,313,17
0,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
1,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
2,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
3,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
4,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
5,136475845,3,85,119,46,180,121,53,113,0,0,0,0,7,5,27,0,115,2,389,623,24
6,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
7,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
8,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
9,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
10,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
11,136475845,3,85,119,46,180,121,53,113,0,0,0,0,7,5,27,0,115,2,389,623,24
12,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
13,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
14,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
15,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
16,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
17,136475845,3,85,119,46,180,121,53,113,0,0,0,0,7,5,27,0,115,2,389,623,24
18,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
19,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
20,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
21,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
22,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
23,136475845,3,85,119,46,180,121,53,113,0,0,0,0,7,5,27,0,115,2,389,623,24
24,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
25,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
26,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
27,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
28,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
29,136475845,3,85,119,46,180,121,53,113,0,0,0,0,7,5,27,0,115,2,389,623,24
30,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
31,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
32,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
33,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
34,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
35,136475845,3,85,119,46,180,121,53,113,0,0,0,0,7,5,27,0,115,2,389,623,24
36,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
37,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
38,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
39,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
40,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
41,136475845,3,85,119,46,180,121,53,113,0,0,0,0,7,5,27,0,115,2,389,623,24
42,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
43,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
44,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
45,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
46,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
47,136475845,3,85,119,46,180,121,53,113,0,0,0,0,7,5,27,0,115,2,389,623,24
48,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
49,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
50,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
51,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
52,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
53,136475845,3,85,119,46,180,121,53,113,0,0,0,0,7,5,27,0,115,2,389,623,24
54,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
55,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
56,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
57,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
58,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
59,136475845,3,85,119,46,180,121,53,113,0,0,0,0,7,5,27,0,115,2,389,623,24
60,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
61,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
62,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
63,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
64,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
65,136475845,3,85,119,46,180,121,53,113,0,0,0,0,7,5,27,0,115,2,389,623,24
66,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
67,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
68,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
69,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
70,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
71,136475845,3,85,119,46,180,121,53,113,0,0,0,0,7,5,27,0,115,2,389,623,24
72,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
73,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
74,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
75,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
76,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
77,136475845,3,85,119,46,180,121,53,113,0,0,0,0,7,5,27,0,115,2,389,623,24
78,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
79,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
80,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
81,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
82,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
83,136475845,3,85,119,46,180,121,53,113,0,0,0,0,7,5,27,0,115,2,389,623,24
84,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
85,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
86,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
87,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
88,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
89,136475845,3,85,119,46,180,121,53,113,0,0,0,0,7,5,27,0,115,2,389,623,24
90,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
91,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
92,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
93,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
94,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
95,136475845,3,85,119,46,180,121,53,113,0,0,0,0,7,5,27,0,115,2,389,623,24
96,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
97,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
98,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
99,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
100,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
101,136475845,3,85,119,46,180,121,53,113,0,0,0,0,7,5,27,0,115,2,389,623,24
102,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
103,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
104,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
105,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
106,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
107,136475845,3,85,119,46,180,121,53,113,0,0,0,0,7,5,27,0,115,2,389,623,24
108,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
109,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
110,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
111,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
112,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
113,136475845,3,85,119,46,180,121,53,113,0,0,0,0,7,5,27,0,115,2,389,623,24
114,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
115,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
116,110664651,3,56,212,63,67,28,0,0,0,0,0,0,2,5,7,0,41,2,204,382,14
117,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
118,110973971,3,20,0,0,0,44,0,0,0,0,0,0,0,2,0,1,22,3,129,106,8
119,136475845,3,85,119,46,180,121,53,113,0,0,0,0,7,5,27,0,115,2,389,623,24
